local_datetime,day_ahead_price,SP,imbalance_price,valueSum,temperature,TCO2_per_h,gCO2_per_kWh,nuclear,biomass,coal,gas,hydro,wind,solar,demand,pumped_storage,wind_onshore,wind_offshore,belgian,dutch,french,ireland,northern_ireland,irish
2015-01-01 06:00:00+00:00,22.23,13.0,22.16,22.16,6.6,8294.0,333.0,8.058,1.049,6.948,2.7,0.45,6.847,0,24.88,-2.004,,,0.0,0.877,-0.441,0.122,0.274,0.396
2015-01-01 06:30:00+00:00,23.78,14.0,26.73,26.73,6.6,8522.0,336.0,8.057,0.997,7.158,2.73,0.454,7.004,0,25.346,-1.944,,,0.0,0.876,-0.441,0.181,0.274,0.455
2015-01-01 07:00:00+00:00,24.68,15.0,-2.75,-2.75,6.6,8510.0,332.0,8.055,0.979,7.149,2.786,0.482,7.024,0,25.649,-1.534,,,0.0,0.839,-0.586,0.181,0.274,0.455
2015-01-01 07:30:00+00:00,24.36,16.0,-19.83,-19.83,6.6,8188.0,322.0,8.054,0.989,6.83,2.726,0.482,7.074,0,25.455,-1.407,,,0.0,0.838,-0.586,0.181,0.274,0.455
2015-01-01 08:00:00+00:00,23.86,17.0,2.37,2.37,6.6,8348.0,322.0,8.054,1.074,6.994,2.735,0.488,6.955,0.012,25.906,-0.729,,,0.0,0.855,-0.986,0.181,0.273,0.454
2015-01-01 08:30:00+00:00,23.63,18.0,23.09,23.09,6.6,8796.0,329.0,8.052,1.041,7.37,2.987,0.493,7.019,0.034,26.742,-0.578,,,0.0,0.854,-0.985,0.181,0.274,0.455
2015-01-01 09:00:00+00:00,27.25,19.0,25.98,25.98,6.6,8894.0,317.0,8.059,1.018,7.312,3.106,0.5,7.262,0.077,28.095,-0.683,,,0.0,1.0,-0.011,0.181,0.274,0.455
2015-01-01 09:30:00+00:00,27.91,20.0,31.0,31.0,6.6,9840.0,331.0,8.052,1.135,8.218,3.342,0.527,7.546,0.126,29.736,-0.672,,,0.0,1.0,0.035,0.181,0.246,0.427
2015-01-01 10:00:00+00:00,27.73,21.0,31.0,31.0,6.6,10194.0,325.0,8.059,1.148,8.565,3.302,0.531,7.571,0.17,31.377,-0.67,,,0.0,1.0,1.276,0.178,0.247,0.425
2015-01-01 10:30:00+00:00,28.09,22.0,46.49,46.49,6.6,10770.0,330.0,8.056,1.149,9.097,3.573,0.53,7.861,0.187,32.658,-0.43,,,0.0,1.0,1.275,0.151,0.209,0.36
2015-01-01 11:00:00+00:00,38.24,23.0,51.82,51.82,6.6,11542.0,339.0,8.058,1.132,9.875,3.746,0.521,7.795,0.209,34.08,-0.02,,,0.0,0.993,1.472,0.097,0.202,0.299
2015-01-01 11:30:00+00:00,39.19,24.0,48.77,48.77,6.6,12328.0,348.0,8.065,1.133,10.712,3.858,0.51,8.243,0.246,35.418,-0.022,,,0.0,0.985,1.479,0.037,0.172,0.209
2015-01-01 12:00:00+00:00,39.83,25.0,48.17,48.17,6.6,12718.0,350.0,8.057,1.15,11.06,4.14,0.484,8.342,0.243,36.354,0.323,,,0.0,1.02,1.479,0.0,0.111,0.056
2015-01-01 12:30:00+00:00,40.42,26.0,48.31,48.31,6.6,12926.0,351.0,8.058,1.149,11.256,4.291,0.497,8.552,0.229,36.814,0.306,,,0.0,1.007,1.479,0.0,0.045,-0.01
2015-01-01 13:00:00+00:00,40.9,27.0,32.64,32.64,6.6,12992.0,353.0,8.057,1.149,11.335,4.389,0.499,8.606,0.202,36.854,0.241,,,0.0,0.973,1.479,0.0,0.042,-0.076
2015-01-01 13:30:00+00:00,41.36,28.0,49.5,49.5,6.6,12672.0,343.0,8.052,1.147,10.855,4.704,0.512,8.778,0.178,36.932,0.317,,,0.0,0.99,1.479,0.0,0.011,-0.08
2015-01-01 14:00:00+00:00,38.33,29.0,49.5,49.5,6.6,12654.0,343.0,8.054,1.145,10.761,4.91,0.533,8.701,0.119,36.873,0.288,,,0.0,0.986,1.479,0.0,0.0,-0.103
2015-01-01 14:30:00+00:00,34.89,30.0,39.36,39.36,6.6,12550.0,341.0,8.049,1.145,10.54,5.17,0.584,8.535,0.067,36.758,0.308,,,0.0,1.011,1.479,0.0,0.0,-0.13
2015-01-01 15:00:00+00:00,37.4,31.0,49.5,49.5,6.6,12862.0,347.0,8.05,1.144,10.904,5.138,0.616,8.445,0.032,37.07,0.414,,,0.0,1.0,1.479,0.0,0.0,-0.152
2015-01-01 15:30:00+00:00,38.44,32.0,49.5,49.5,6.6,13554.0,357.0,8.049,1.142,11.529,5.275,0.617,8.394,0.023,37.938,0.464,,,0.0,1.004,1.479,0.018,0.0,-0.038
2015-01-01 16:00:00+00:00,41.96,33.0,31.7,31.7,6.6,14312.0,363.0,8.053,1.14,11.788,6.53,0.619,8.243,0,39.381,0.514,,,0.0,1.012,1.479,0.059,0.0,0.003
2015-01-01 16:30:00+00:00,44.23,34.0,31.87,31.87,6.6,14714.0,361.0,8.046,1.14,11.936,7.197,0.63,8.252,0,40.754,1.062,,,0.0,1.025,1.479,0.051,0.0,-0.013
2015-01-01 17:00:00+00:00,47.85,35.0,50.13,50.13,6.6,14760.0,357.0,8.054,1.139,11.927,7.56,0.648,8.155,0,41.318,1.535,,,0.0,0.972,1.479,0.0,0.0,-0.151
2015-01-01 17:30:00+00:00,47.65,36.0,31.64,31.64,6.6,14432.0,354.0,8.049,1.134,11.651,7.397,0.652,8.042,0,40.81,1.601,,,0.0,1.012,1.479,0.0,0.0,-0.207
2015-01-01 18:00:00+00:00,45.91,37.0,32.52,32.52,6.6,14300.0,356.0,8.049,1.118,11.621,7.118,0.677,7.85,0,40.123,1.392,,,0.0,1.026,1.479,0.0,0.0,-0.207
2015-01-01 18:30:00+00:00,39.64,38.0,32.07,32.07,6.6,14214.0,361.0,8.053,0.939,11.645,6.865,0.679,7.87,0,39.423,1.047,,,0.0,1.014,1.476,0.0,0.0,-0.165
2015-01-01 19:00:00+00:00,40.35,39.0,32.0,32.0,6.6,13820.0,360.0,8.048,0.778,11.452,6.335,0.68,7.81,0,38.439,1.14,,,0.0,1.02,1.305,0.0,0.0,-0.129
2015-01-01 19:30:00+00:00,38.49,40.0,54.48,54.48,6.6,13342.0,353.0,8.058,0.776,11.086,5.977,0.679,7.628,0,37.746,1.329,,,0.0,0.998,1.305,0.0,0.01,-0.09
2015-01-01 20:00:00+00:00,37.33,41.0,55.5,55.5,6.6,12720.0,346.0,8.055,0.783,10.719,5.225,0.678,7.76,0,36.746,1.274,,,0.0,1.004,1.305,0.0,0.043,-0.057
2015-01-01 20:30:00+00:00,36.22,42.0,49.5,49.5,6.6,12008.0,339.0,8.054,0.776,10.332,4.292,0.694,7.893,0,35.449,1.112,,,0.0,1.006,1.305,0.0,0.085,-0.015
2015-01-01 21:00:00+00:00,34.02,43.0,49.5,49.5,6.6,11612.0,340.0,8.057,0.775,10.111,3.759,0.688,7.837,0,34.121,0.663,,,0.0,0.994,1.18,0.0,0.157,0.057
2015-01-01 21:30:00+00:00,33.31,44.0,31.06,31.06,6.6,10786.0,327.0,8.05,0.766,9.323,3.439,0.688,7.905,0,32.968,0.48,,,0.0,1.009,1.18,0.0,0.228,0.128
2015-01-01 22:00:00+00:00,33.46,45.0,49.54,49.54,6.6,10910.0,343.0,8.052,0.775,9.483,3.394,0.689,8.146,0,31.827,0.335,,,0.0,1.008,-0.282,0.0,0.269,0.227
2015-01-01 22:30:00+00:00,32.22,46.0,31.03,31.03,6.6,10202.0,330.0,8.05,0.776,8.707,3.334,0.693,8.073,0,30.887,0.199,,,0.0,1.009,-0.279,0.051,0.274,0.325
2015-01-01 23:00:00+00:00,21.81,47.0,-1.25,-1.25,6.6,9024.0,309.0,8.05,0.72,7.428,3.432,0.697,7.803,0,29.168,-0.022,,,0.0,0.92,-0.257,0.124,0.273,0.397
2015-01-01 23:30:00+00:00,22.18,48.0,-35.26,-35.26,6.6,8630.0,307.0,8.051,0.699,7.015,3.393,0.697,7.636,0,28.149,-0.43,,,0.0,0.921,-0.257,0.151,0.273,0.424
2015-01-02 00:00:00+00:00,22.39,1.0,-29.85,-29.85,6.9,8456.0,302.0,8.049,0.687,6.878,3.284,0.697,7.489,0,27.967,-0.591,,,0.0,0.888,0.162,0.151,0.273,0.424
2015-01-02 00:30:00+00:00,21.74,2.0,-30.79,-30.79,6.9,8520.0,304.0,8.047,0.7,6.93,3.307,0.694,7.518,0,28.017,-0.66,,,0.0,0.894,0.162,0.151,0.274,0.425
2015-01-02 01:00:00+00:00,16.64,3.0,4.81,4.81,6.9,8916.0,323.0,8.041,0.719,7.351,3.343,0.693,7.481,0,27.562,-1.133,,,0.0,0.895,-0.253,0.151,0.274,0.425
2015-01-02 01:30:00+00:00,14.57,4.0,-13.76,-13.76,6.9,8812.0,328.0,8.055,0.662,7.275,3.306,0.692,7.442,0,26.889,-1.588,,,0.0,0.873,-0.253,0.151,0.274,0.425
2015-01-02 02:00:00+00:00,14.99,5.0,-25.71,-25.71,6.9,8714.0,331.0,8.049,0.681,7.193,3.353,0.692,7.439,0,26.317,-1.732,,,0.0,0.815,-0.598,0.151,0.274,0.425
2015-01-02 02:30:00+00:00,14.51,6.0,-18.52,-18.52,6.9,8772.0,336.0,8.048,0.67,7.253,3.353,0.691,7.375,0,26.101,-1.936,,,0.0,0.82,-0.598,0.151,0.274,0.425
2015-01-02 03:00:00+00:00,3.68,7.0,-0.74,-0.74,6.9,8616.0,339.0,8.052,0.654,7.306,3.365,0.685,7.516,0,25.426,-2.214,,,0.0,0.424,-0.786,0.151,0.273,0.424
2015-01-02 03:30:00+00:00,3.65,8.0,-26.16,-26.16,6.9,8022.0,321.0,8.054,0.592,6.76,3.287,0.682,7.84,0,24.962,-2.216,,,0.0,0.392,-0.787,0.084,0.274,0.358
2015-01-02 04:00:00+00:00,3.8,9.0,-4.03,-4.03,6.9,8182.0,333.0,8.051,0.583,7.04,3.194,0.678,7.895,0,24.594,-2.197,,,0.0,0.331,-1.306,0.051,0.274,0.325
2015-01-02 04:30:00+00:00,4.06,10.0,-7.71,-7.71,6.9,8136.0,330.0,8.055,0.607,7.003,3.148,0.687,7.941,0,24.63,-2.168,,,0.0,0.337,-1.305,0.051,0.274,0.325
2015-01-02 05:00:00+00:00,7.63,11.0,27.59,27.59,6.9,8324.0,333.0,8.052,0.679,7.201,3.193,0.687,7.867,0,24.989,-1.816,,,0.0,0.306,-1.505,0.051,0.274,0.325
2015-01-02 05:30:00+00:00,9.48,12.0,26.9,26.9,6.9,8548.0,333.0,8.048,0.683,7.457,3.208,0.677,7.654,0,25.654,-1.247,,,0.0,0.312,-1.396,0.051,0.207,0.258
2015-01-02 06:00:00+00:00,8.39,13.0,-23.46,-23.46,6.9,8472.0,310.0,8.055,0.595,7.396,3.269,0.676,7.31,0,27.311,-0.482,,,0.0,0.316,0.124,0.0,0.061,0.052
2015-01-02 06:30:00+00:00,16.19,14.0,28.16,28.16,6.9,9322.0,327.0,8.054,0.601,8.129,3.766,0.675,6.987,0,28.541,-0.087,,,0.0,0.337,0.125,0.0,0.0,-0.046
2015-01-02 07:00:00+00:00,35.91,15.0,-7.37,-7.37,6.9,10144.0,333.0,8.056,0.568,8.524,4.222,0.675,6.643,0,30.451,0.109,,,0.0,0.889,0.881,0.0,0.0,-0.116
2015-01-02 07:30:00+00:00,35.9,16.0,0.22,0.22,6.9,10946.0,345.0,8.051,0.682,9.226,4.551,0.667,6.586,0,31.687,0.269,,,0.0,0.891,0.88,0.0,0.0,-0.116
2015-01-02 08:00:00+00:00,36.99,17.0,22.57,22.57,6.9,11648.0,351.0,8.046,0.788,9.876,4.732,0.679,6.925,0.019,33.177,0.33,,,0.0,0.931,0.999,0.0,0.0,-0.148
2015-01-02 08:30:00+00:00,36.15,18.0,29.23,29.23,6.9,12374.0,356.0,8.045,0.79,10.538,5.007,0.674,7.375,0.11,34.768,0.45,,,0.0,0.913,0.999,0.0,0.0,-0.133
2015-01-02 09:00:00+00:00,37.4,19.0,27.37,27.37,6.9,12978.0,355.0,8.046,0.789,10.905,5.628,0.683,7.45,0.369,36.58,0.566,,,0.0,1.03,1.38,0.0,0.0,-0.266
2015-01-02 09:30:00+00:00,36.8,20.0,29.69,29.69,6.9,13530.0,359.0,8.048,0.788,11.461,5.804,0.683,7.412,0.843,37.707,0.605,,,0.0,0.996,1.38,0.0,0.0,-0.313
2015-01-02 10:00:00+00:00,36.3,21.0,29.41,29.41,6.9,13652.0,354.0,8.056,0.787,11.532,5.791,0.702,7.632,1.26,38.579,0.615,,,0.0,0.989,1.38,0.0,0.0,-0.165
2015-01-02 10:30:00+00:00,36.18,22.0,28.86,28.86,6.9,13694.0,352.0,8.052,0.785,11.575,5.751,0.719,7.693,1.56,38.886,0.51,,,0.0,0.993,1.38,0.0,0.0,-0.132
2015-01-02 11:00:00+00:00,35.8,23.0,29.43,29.43,6.9,13734.0,347.0,8.057,0.782,11.59,5.811,0.72,7.982,1.86,39.546,0.404,,,0.0,0.994,1.478,0.0,0.0,-0.132
2015-01-02 11:30:00+00:00,35.81,24.0,29.46,29.46,6.9,13784.0,344.0,8.053,0.782,11.718,5.681,0.718,8.176,2.16,40.011,0.43,,,0.0,1.002,1.479,0.0,0.0,-0.188
2015-01-02 12:00:00+00:00,36.4,25.0,30.08,30.08,6.9,13902.0,349.0,8.046,0.782,11.983,5.525,0.715,8.321,2.05,39.864,0.306,,,0.0,1.009,1.479,0.0,0.0,-0.352
2015-01-02 12:30:00+00:00,36.3,26.0,30.28,30.28,6.9,13798.0,346.0,8.045,0.781,11.914,5.552,0.711,8.501,2.09,39.923,0.306,,,0.0,1.006,1.479,0.0,0.0,-0.462
2015-01-02 13:00:00+00:00,35.9,27.0,30.37,30.37,6.9,13656.0,345.0,8.001,0.783,11.813,5.572,0.706,8.659,1.79,39.564,0.349,,,0.0,1.018,1.479,0.0,0.0,-0.606
2015-01-02 13:30:00+00:00,35.73,28.0,30.52,30.52,6.9,13694.0,349.0,7.946,0.78,11.734,5.823,0.691,8.465,1.53,39.216,0.322,,,0.0,1.016,1.479,0.0,0.0,-0.57
2015-01-02 14:00:00+00:00,35.71,29.0,31.04,31.04,6.9,13752.0,350.0,7.945,0.781,11.715,6.022,0.689,8.438,1.21,39.283,0.563,,,0.0,1.021,1.48,0.0,0.0,-0.581
2015-01-02 14:30:00+00:00,34.93,30.0,31.15,31.15,6.9,14136.0,362.0,8.033,0.781,12.008,6.354,0.691,8.169,0.783,39.024,0.336,,,0.0,1.023,1.479,0.0,0.0,-0.633
2015-01-02 15:00:00+00:00,41.3,31.0,31.11,31.11,6.9,14452.0,369.0,8.042,0.78,12.086,6.985,0.687,8.072,0.364,39.208,0.332,,,0.0,1.014,1.479,0.0,0.0,-0.633
2015-01-02 15:30:00+00:00,41.36,32.0,30.78,30.78,6.9,15018.0,377.0,8.045,0.78,12.335,7.845,0.686,7.813,0.107,39.79,0.333,,,0.0,1.009,1.479,0.0,0.0,-0.642
2015-01-02 16:00:00+00:00,42.56,33.0,32.07,32.07,6.9,16416.0,388.0,8.05,0.782,12.838,10.121,0.683,7.482,0.054,42.327,0.403,,,0.0,1.029,1.48,0.0,0.0,-0.595
2015-01-02 16:30:00+00:00,53.59,34.0,72.06,72.06,6.9,17664.0,386.0,8.044,0.782,13.409,11.872,0.857,7.071,0,45.721,1.723,,,0.0,1.037,1.479,0.0,0.0,-0.553
2015-01-02 17:00:00+00:00,59.4,35.0,79.37,79.37,6.9,18040.0,385.0,8.047,0.783,13.515,12.692,0.932,7.158,0,46.822,1.83,,,0.0,0.996,1.48,0.0,0.0,-0.611
2015-01-02 17:30:00+00:00,60.3,36.0,68.37,68.37,6.9,18122.0,392.0,8.049,0.782,13.743,12.446,0.834,7.413,0,46.195,1.137,,,0.0,0.98,1.479,0.0,0.0,-0.668
2015-01-02 18:00:00+00:00,56.66,37.0,34.79,34.79,6.9,17996.0,393.0,8.047,0.782,13.876,11.751,0.81,7.439,0,45.822,1.283,,,0.0,1.023,1.479,0.0,0.0,-0.668
2015-01-02 18:30:00+00:00,55.76,38.0,35.06,35.06,6.9,17880.0,396.0,8.057,0.782,13.939,11.352,0.775,7.54,0,45.153,0.909,,,0.0,0.988,1.479,0.0,0.0,-0.668
2015-01-02 19:00:00+00:00,41.11,39.0,34.16,34.16,6.9,17608.0,402.0,8.056,0.782,13.961,10.579,0.734,7.616,0,43.833,0.572,,,0.0,1.005,1.161,0.0,0.0,-0.633
2015-01-02 19:30:00+00:00,39.59,40.0,32.62,32.62,6.9,17092.0,403.0,8.039,0.782,13.907,9.431,0.722,7.606,0,42.392,0.404,,,0.0,1.002,1.162,0.0,0.0,-0.663
2015-01-02 20:00:00+00:00,39.23,41.0,32.48,32.48,6.9,16344.0,399.0,7.973,0.782,13.644,8.136,0.722,7.709,0,40.956,0.364,,,0.0,1.009,1.279,0.0,0.0,-0.662
2015-01-02 20:30:00+00:00,38.83,42.0,32.88,32.88,6.9,15722.0,397.0,7.957,0.781,13.451,6.943,0.722,7.453,0,39.582,0.582,,,0.0,1.0,1.279,0.0,0.0,-0.586
2015-01-02 21:00:00+00:00,39.34,43.0,32.83,32.83,6.9,15286.0,400.0,7.957,0.769,13.112,6.743,0.718,7.338,0,38.205,0.53,,,0.0,0.976,0.658,0.0,0.0,-0.596
2015-01-02 21:30:00+00:00,38.31,44.0,31.09,31.09,6.9,14528.0,397.0,7.974,0.745,12.589,6.082,0.724,7.194,0,36.603,0.267,,,0.0,0.974,0.659,0.0,0.0,-0.605
2015-01-02 22:00:00+00:00,38.38,45.0,31.31,31.31,6.9,13672.0,391.0,8.006,0.76,11.94,5.426,0.731,6.871,0,34.926,0.587,,,0.0,1.004,0.178,0.0,0.0,-0.577
2015-01-02 22:30:00+00:00,38.53,46.0,31.69,31.69,6.9,13136.0,391.0,8.002,0.783,11.597,4.835,0.73,6.836,0,33.583,0.157,,,0.0,0.986,0.18,0.0,0.0,-0.523
2015-01-02 23:00:00+00:00,35.47,47.0,30.9,30.9,6.9,11508.0,361.0,8.009,0.726,10.133,4.043,0.682,6.848,0,31.902,0.037,,,0.0,0.967,0.872,0.0,0.0,-0.415
2015-01-02 23:30:00+00:00,34.35,48.0,29.17,29.17,6.9,10710.0,350.0,8.003,0.687,9.389,3.748,0.678,6.721,0,30.59,-0.099,,,0.0,0.982,0.871,0.0,0.0,-0.39
2015-01-03 00:00:00+00:00,34.43,1.0,29.49,29.49,5.7,10686.0,353.0,8.022,0.768,9.458,3.587,0.635,6.6,0,30.291,-0.395,,,0.0,0.827,1.094,0.0,0.0,-0.305
2015-01-03 00:30:00+00:00,34.44,2.0,29.63,29.63,5.7,10724.0,355.0,8.04,0.781,9.404,3.667,0.621,6.439,0,30.225,-0.465,,,0.0,0.86,1.093,0.0,0.0,-0.215
2015-01-03 01:00:00+00:00,33.45,3.0,30.02,30.02,5.7,10794.0,362.0,8.038,0.78,9.489,3.627,0.616,6.585,0,29.842,-1.267,,,0.0,0.855,1.334,0.0,0.0,-0.215
2015-01-03 01:30:00+00:00,31.87,4.0,29.4,29.4,5.7,10794.0,372.0,8.051,0.779,9.508,3.54,0.615,6.213,0,29.002,-1.708,,,0.0,0.886,1.333,0.0,0.0,-0.215
2015-01-03 02:00:00+00:00,31.79,5.0,29.57,29.57,5.7,10558.0,375.0,8.053,0.78,9.325,3.362,0.593,6.012,0,28.171,-1.975,,,0.0,0.852,1.333,0.0,0.0,-0.164
2015-01-03 02:30:00+00:00,32.18,6.0,29.55,29.55,5.7,10244.0,368.0,8.064,0.779,9.11,3.108,0.592,5.961,0,27.805,-1.811,,,0.0,0.816,1.334,0.0,0.0,-0.148
2015-01-03 03:00:00+00:00,29.87,7.0,28.48,28.48,5.7,9972.0,367.0,8.08,0.761,9.009,2.973,0.593,6.094,0,27.133,-2.095,,,0.0,0.622,1.298,0.0,0.0,-0.202
2015-01-03 03:30:00+00:00,28.23,8.0,19.37,19.37,5.7,9256.0,351.0,8.079,0.733,8.309,2.812,0.594,6.286,0,26.372,-2.175,,,0.0,0.635,1.298,0.0,0.018,-0.199
2015-01-03 04:00:00+00:00,26.66,9.0,17.8,17.8,5.7,9164.0,354.0,8.079,0.691,8.184,2.819,0.596,5.902,0,25.863,-2.205,,,0.0,0.621,1.298,0.0,0.094,-0.122
2015-01-03 04:30:00+00:00,25.64,10.0,16.0,16.0,5.7,9092.0,356.0,8.089,0.767,8.101,2.783,0.637,5.712,0,25.526,-2.39,,,0.0,0.588,1.298,0.0,0.135,-0.059
2015-01-03 05:00:00+00:00,23.08,11.0,-0.76,-0.76,5.7,9176.0,356.0,8.086,0.631,8.033,2.982,0.64,5.655,0,25.785,-2.243,,,0.0,0.739,1.304,0.0,0.143,-0.042
2015-01-03 05:30:00+00:00,28.7,12.0,27.97,27.97,5.7,9966.0,381.0,8.084,0.68,8.838,3.015,0.617,4.75,0,26.136,-1.891,,,0.0,0.738,1.304,0.0,0.143,0.001
2015-01-03 06:00:00+00:00,35.81,13.0,30.14,30.14,5.7,11032.0,403.0,8.087,0.751,9.809,3.299,0.622,3.972,0,27.388,-1.302,,,0.0,0.757,1.333,0.0,0.086,0.06
2015-01-03 06:30:00+00:00,36.26,14.0,30.77,30.77,5.7,11310.0,399.0,8.092,0.75,9.99,3.692,0.76,3.325,0,28.35,-0.309,,,0.0,0.721,1.334,0.0,0.011,-0.005
2015-01-03 07:00:00+00:00,37.23,15.0,31.12,31.12,5.7,11834.0,400.0,8.093,0.742,10.222,4.123,0.791,3.165,0,29.575,-0.016,,,0.0,0.981,1.479,0.0,0.011,-0.005
2015-01-03 07:30:00+00:00,37.11,16.0,31.4,31.4,5.7,12558.0,410.0,8.093,0.742,10.721,4.751,0.791,2.999,0,30.648,0.075,,,0.0,1.002,1.479,0.0,0.011,-0.005
2015-01-03 08:00:00+00:00,38.08,17.0,31.93,31.93,5.7,13738.0,424.0,8.088,0.742,11.505,5.963,0.796,2.683,0,32.405,0.229,,,0.0,1.024,1.479,0.0,0.0,-0.104
2015-01-03 08:30:00+00:00,39.09,18.0,33.01,33.01,5.7,14944.0,437.0,8.09,0.741,12.385,6.981,0.806,2.412,0.028,34.212,0.411,,,0.0,1.006,1.479,0.0,0.0,-0.127
2015-01-03 09:00:00+00:00,40.43,19.0,33.04,33.04,5.7,16440.0,453.0,8.087,0.742,13.634,7.874,0.835,2.21,0.046,36.284,0.557,,,0.0,1.014,1.479,0.0,0.0,-0.194
2015-01-03 09:30:00+00:00,39.65,20.0,33.08,33.08,5.7,17518.0,464.0,8.084,0.742,14.402,8.919,0.834,1.967,0.092,37.748,0.535,,,0.0,1.028,1.479,0.0,0.0,-0.334
2015-01-03 10:00:00+00:00,38.98,21.0,33.11,33.11,5.7,18388.0,471.0,8.084,0.75,14.861,10.077,0.834,1.803,0.165,39.062,0.352,,,0.0,1.027,1.479,0.0,0.0,-0.37
2015-01-03 10:30:00+00:00,37.44,22.0,33.5,33.5,5.7,18716.0,470.0,8.093,0.752,15.013,10.486,0.834,1.893,0.248,39.805,0.288,,,0.0,0.988,1.479,0.0,0.0,-0.269
2015-01-03 11:00:00+00:00,39.91,23.0,33.39,33.39,5.7,18930.0,469.0,8.09,0.752,15.144,10.79,0.997,1.833,0.334,40.389,0.321,,,0.0,1.017,1.479,0.0,0.0,-0.368
2015-01-03 11:30:00+00:00,40.77,24.0,33.5,33.5,5.7,19042.0,466.0,8.089,0.752,15.194,11.006,1.023,1.934,0.409,40.856,0.367,,,0.0,1.01,1.479,0.0,0.0,-0.407
2015-01-03 12:00:00+00:00,42.52,25.0,51.53,51.53,5.7,19212.0,467.0,8.098,0.752,15.301,11.317,0.873,1.998,0.461,41.169,0.403,,,0.0,0.978,1.479,0.0,0.0,-0.491
2015-01-03 12:30:00+00:00,41.58,26.0,49.73,49.73,5.7,19112.0,466.0,8.097,0.752,15.32,11.142,0.872,2.098,0.516,40.989,0.335,,,0.0,0.963,1.479,0.0,0.0,-0.585
2015-01-03 13:00:00+00:00,39.43,27.0,44.69,44.69,5.7,19110.0,470.0,8.091,0.752,15.404,10.936,0.87,2.006,0.489,40.691,0.291,,,0.0,0.998,1.479,0.0,0.0,-0.625
2015-01-03 13:30:00+00:00,38.53,28.0,42.68,42.68,5.7,19026.0,471.0,8.09,0.75,15.442,10.644,0.869,1.959,0.475,40.36,0.283,,,0.0,0.98,1.479,0.0,0.0,-0.611
2015-01-03 14:00:00+00:00,38.14,29.0,33.25,33.25,5.7,18898.0,473.0,8.094,0.75,15.468,10.26,0.857,2.012,0.414,39.988,0.291,,,0.0,0.988,1.479,0.0,0.0,-0.625
2015-01-03 14:30:00+00:00,37.03,30.0,33.25,33.25,5.7,18638.0,471.0,8.091,0.752,15.348,9.952,0.855,2.139,0.321,39.534,0.287,,,0.0,0.956,1.479,0.0,0.0,-0.646
